compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
cross-brand,structured-db,Acer | Lenovo | Packard Bell | Toshiba,Acer | Lenovo | Packard Bell | Toshiba,,Compatible Display 0T892T 15.6 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-0t892t-47344896,"Panel part numbers: 0T892T, B156XTN02.6, LTN156AT08. Compatible laptop models: Packard Bell EasyNote TV44CM, Lenovo G51-35 (80M8), Lenovo ThinkPad Edge E540, Toshiba Satellite C50D-C, Acer Aspire V3-551G, Lenovo ThinkPad T540p (20BF/20BE), Lenovo ThinkPad T540 (20BF/20BE), Acer Aspire V3-551, Packard Bell EasyNote TV11CM. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | HP | MSI | Medion,Asus | HP | MSI | Medion,,Compatible Display 0VCM8X 15.6 in 1920x1080 / FHD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-0vcm8x-27169616,"Panel part numbers: 0VCM8X. Compatible laptop models: Asus Lamborghini VX7, MSI GX660/GX660R (MS-16F1), Medion Erazer X6821 (MS-16F3), Asus X5NSN, Asus ROG G53SX, HP Envy 15t-k000, Medion Erazer X6825 (MS-16F3), MSI GT60 2OC/2OD (MS-16F4), Asus Pro5M, Wortmann Terra Mobile 1509. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display 0VF0T9 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-0vf0t9-109859053,"Panel part numbers: 0VF0T9, VF0T9, CN-0VF0T9, RNTRJ. Compatible laptop models: Dell Latitude 14 (5430), HP EliteBook 645 G10, HP EliteBook 640 G10, Dell Latitude 14 (5440), Dell Latitude 14 (5420), HP ProBook 640 G8, HP EliteBook 640 G9, HP ProBook 445 G8, Dell Latitude 14 (3420), HP ProBook 440 G8. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP | Lenovo | Schenker,Dell | HP | Lenovo | Schenker,,Compatible Display 0VNCT2 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-0vnct2-98291381,"Panel part numbers: 0VNCT2, WJDPN, VNCT2, RG29F, 56PR6. Compatible laptop models: Dell Precision 15 (3541), HP EliteBook 850 G8, Schenker Work 15-E21 (NS50MU), SHS Computer NS51MU (i3-1115G4), One Business B15-13NB-IO04 (NS50AU), HP ProBook 450 G10, One Business B15-13NB-IO03 (NS50AU), Nexoc NOB BS5 70IO 25V1 (NS50AU), Dell Precision 15 (3570), Lenovo ThinkPad L15 Gen 3 (21C3/21C4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Packard Bell | Samsung | Toshiba,Acer | Asus | HP | Packard Bell | Samsung | Toshiba,,Compatible Display 0XM5XG 15.6 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-0xm5xg-113123222,"Panel part numbers: 0XM5XG, CN-0XM5XG. Compatible laptop models: HP Pavilion dv6-2100, Asus A52JC, Acer Aspire 5251, Asus X52JK, Acer Aspire 5742Z, Packard Bell EasyNote TJ72, Toshiba Satellite A665, Acer Aspire 5336, Samsung RV510, Nexoc B640 (T5110). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | MSI | Toshiba,Acer | Asus | HP | Lenovo | MSI | Toshiba,,Compatible Display 10NPP 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-10npp-100193853,"Panel part numbers: 10NPP, 28H80, 4NDDJ, 4XK13, 4561N, 99CDX, RMJCY, VMX8X. Compatible laptop models: MSI GE60 0NC/0ND (MS-16GA), Acer Aspire V5-573G, Acer Aspire V5-572G, Lenovo ThinkPad L540 (20AU/20AV), Acer Aspire E5-571, Toshiba Satellite P50-A, Asus Pro Essential PU551LD, Asus X550LDV, Acer Aspire E5-571G, HP ProBook 450 G2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP,Acer | Asus | HP,,Compatible Display 18010 27034300 27.0 in 1920x1080 / FHD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-27034300-145208973,"Panel part numbers: 18010 27034300. Compatible laptop models: Asus M3700WYAK, HP AiO 27-cb1000, HP AiO 27-cb0000, Acer B277, Acer V277, Acer VG270, Acer B277Dv, Acer B277q, Acer B277v. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display 18010-13330100 13.3 in 1366x768 / 0 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-13330100-138930918,"Panel part numbers: 18010-13330100, 18010-13312300. Compatible laptop models: Lenovo IdeaPad U330P, Acer Aspire V3-371, HP ProBook 430 G3, Lenovo IdeaPad U330, Lenovo IdeaPad 500S-13ISK (80Q2), Lenovo ThinkPad 13 Chromebook (20GL/20GM), Acer Aspire ES1-332, Lenovo E31-70 (80KC/80KW/80KX), Asus Chromebook C300SA, Asus X302UV. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | HP | Lenovo,Asus | HP | Lenovo,,Compatible Display 18010-14003400 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-14003400-95087597/nup,"Panel part numbers: 18010-14003400, N140HCE-EN1 C1. Compatible laptop models: Lenovo ThinkPad E480 (20KQ/20KN), Asus X406UA, Asus VivoBook S14 S406UA, HP 14-ck0000, Asus ZenBook UX410UF, Asus ZenBook UX3410UF, Asus ZenBook 14 UX430UQ, Asus ZenBook 14 UX3430UQ, Asus ZenBook 14 UX430UA, Asus ZenBook 14 UX3430UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | Packard Bell,Acer | Asus | Lenovo | Packard Bell,,Compatible Display 18010-14010100 14.0 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-14010100-85122574,"Panel part numbers: 18010-14010100, 18010-14050100. Compatible laptop models: Acer Aspire 4743G, Asus K43SV, Lenovo G40-80 (80E4/80JE/80KY), Packard Bell Easynote NS11HR, Asus A43SV, Acer Aspire E1-431, Asus N82JV, Asus K42JP, Asus K45VM, Asus N43SL. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Fujitsu | HP | Lenovo,Acer | Asus | Fujitsu | HP | Lenovo,,Compatible Display 18010-14040900 14.0 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-14040900-85122575,"Panel part numbers: 18010-14040900, 18010-14051200, 18010-14050200, 18010-14052600, 18010-14041300, 18010-14041400, 18010-14002900. Compatible laptop models: Lenovo ThinkPad L440, Asus P452LA, Asus Z450UA, Lenovo IdeaPad 110-14IBR (80T6/80UJ), Fujitsu LifeBook U747, HP ProBook 445 G2, Lenovo IdeaPad 110-14ISK (80UC), HP Chromebook 14 G4, Lenovo S41-75 (80JR), Acer TravelMate P6 (P645-MG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | HP | Lenovo,Asus | HP | Lenovo,,Compatible Display 18010-14041100 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-14041100-69807969/nup,"Panel part numbers: 18010-14041100, 18010-14040800. Compatible laptop models: Asus ZenBook 14 UX430UQ, Asus ZenBook 14 UX430UA, Lenovo ThinkPad E480 (20KQ/20KN), Asus X406UA, Asus VivoBook S14 S406UA, HP 14-ck0000, Asus ZenBook UX410UF, Asus ZenBook UX3410UF, Asus ZenBook 14 UX3430UQ. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Clevo | Lenovo | Toshiba,Acer | Asus | Clevo | Lenovo | Toshiba,,Compatible Display 18010-14052700 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-14052700-52161145,"Panel part numbers: 18010-14052700, 18010-14051300, 18010-14051800, 18010-14052200, 70NB0FA3-LD2100. Compatible laptop models: Clevo W84x, Asus Pro Advanced B8430UA, Toshiba Tecra Z40T-B, Lenovo IdeaPad 510S-14IKB (80UV), Lenovo ThinkPad T470p (20J6/20J7), Lenovo ThinkPad L470 (20J4/20J5), Asus Pro Essential PU451JF, Acer TravelMate P4 (P449-M), Lenovo ThinkPad L470 (20JU/20JV), Asus VivoBook 14 P1400UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display 18010-14053300 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-14053300-86369182,"Panel part numbers: 18010-14053300, 18010-14054400, 18010-14054800. Compatible laptop models: Asus ZenBook 14 UM425UAZ, Asus ExpertBook P2 P2451FA, Lenovo IdeaPad S540-14IWL Touch (81ND/81QX), Lenovo IdeaPad S540-14IWL (81ND/81QX), Lenovo V720-14 (80Y1), Lenovo IdeaPad S540-14IML (81NF), Lenovo IdeaPad S540-14API (81NH), Asus ZenBook Duo UX481FA, Asus ExpertBook P5 P5440FF, Asus VivoBook 14 X403JA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | Medion | Sony,Acer | Asus | HP | Lenovo | Medion | Sony,,Compatible Display 18010-15601700 15.6 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15601700-85116853,"Panel part numbers: 18010-15601700. Compatible laptop models: Acer TravelMate TimelineX 8573T, Acer Aspire V5-571G, Acer TravelMate 8572G, Sony SVE15, Asus X502CA, Lenovo G505s (80AM), Acer Extensa 2510G, Medion Akoya E6239, HP Pavilion G6-1A00, Asus A55N. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Clevo | Lenovo | Toshiba,Acer | Asus | Clevo | Lenovo | Toshiba,,Compatible Display 18010-15602200 15.6 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15602200-18900673,"Panel part numbers: 18010-15602200, 18010-15612700, 18010-15602600, 18010-15650200, 18010-15651900, 18010-15604500, 18010-15613400, 18010-15651200, 18010-15611200, 5D10G90550. Compatible laptop models: Acer Aspire V5-572G, Asus R510LB, Lenovo ThinkPad Edge E550 (20DF/20DG), Clevo N550x, Acer Aspire E5-521, Toshiba Satellite P50D-C, Asus VivoBook X540SC, Asus F554LA, Lenovo B50-30 (80ES/80ET), Asus X550LC. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | MSI | Toshiba,Acer | Asus | Lenovo | MSI | Toshiba,,Compatible Display 18010-15605500 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15605500-107165021,"Panel part numbers: 18010-15605500. Compatible laptop models: Acer Aspire E1-572, Acer Aspire V3-571G, Lenovo IdeaPad Z510 (Type 80A3), MSI GP60 2PE/2OD/2QE/2QF (MS-16GH), Lenovo ThinkPad L540 (20AU/20AV), Acer Aspire V3-572, Asus ROG G550JK, Toshiba Satellite L50-B, Lenovo Z50-70 (80E7), Asus N550JK. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | MSI,Asus | MSI,,Compatible Display 18010-15609500 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15609500-92355109,"Panel part numbers: 18010-15609500. Compatible laptop models: Asus X571GT, Asus ROG Strix G15 G513QC, Asus TUF A15 FA506IC, Asus ROG Zephyrus G15 GA502IV, Asus ROG Zephyrus M15 GU502LU, Asus ROG Strix G15 G513QR, Asus FA506QR, Asus FA506QM, Asus TUF FX565GM, MSI GL65 9RC/9RCK/9SC/9SCK (MS-16U4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | Sony,Acer | Asus | Lenovo | Sony,,Compatible Display 18010-15613600 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15613600-112653365,"Panel part numbers: 18010-15613600. Compatible laptop models: Sony Vaio Fit 15E, Sony SVF153, Acer Aspire V5-573, Lenovo Z50-75 (80EC), Lenovo ThinkPad T540 (20BF/20BE), Lenovo Y50-70, Asus R556LF, Asus ROG G56JK, Asus N56JN, Asus F555LB. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | MSI,Acer | Asus | Lenovo | MSI,,Compatible Display 18010-15615300 15.6 in 3840x2160 / UHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15615300-133132293,"Panel part numbers: 18010-15615300. Compatible laptop models: Asus ROG Zephyrus M15 GU502LW, Acer ConceptD 7 (CN715-71), MSI Prestige 15 A10M/A10RC/A10SC (MS-16S3), Lenovo ThinkBook 15p G2 ITH (21B1), Lenovo P15 Gen 2 (20YQ/20YR), Lenovo Legion 7-15ARH5 (82HM), MSI GS65 Stealth 9SD/9SE/9SF/9SG (MS-16Q4), Lenovo LOQ 15IAX9I (83FQ), Acer ConceptD 7 Pro (CN715-72P), Asus ProArt StudioBook Pro 15 W500G5T. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | MSI,Acer | Asus | MSI,,Compatible Display 18010-15615500 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15615500-85116858,"Panel part numbers: 18010-15615500, B156HAN09.2 H/W:3A, B156HAN08.4, 18010-15625000, 18010-15654100, 18010-15624800. Compatible laptop models: Acer Predator Helios 300 (PH315-53), Acer Nitro 5 (AN515-57), Acer Nitro 7 (AN715-52), Asus TUF A15 FA506IU, Asus TUF FX505DT, Asus ROG Strix G15 G513QE, Asus ROG Strix G15 G513QM, Asus PX571GT, MSI WF66 11UJ/11UI (MS-1582), MSI Pulse GL66 11UD/11UDK (MS-1582). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Clevo | Fujitsu | Lenovo | Packard Bell | Toshiba,Acer | Asus | Clevo | Fujitsu | Lenovo | Packard Bell | Toshiba,,Compatible Display 18010-15622600 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15622600-140788861/nup,"Panel part numbers: 18010-15622600. Compatible laptop models: Acer Aspire V3-571G, Lenovo Z50-70 (80E7), Packard Bell EasyNote TE69BM, Gigabyte P35 V3, Fujitsu Celsius H730, Asus N551JK, Clevo N550x, Asus X555LB, Asus K555LB, Toshiba Satellite P50-B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | MSI,Asus | MSI,,Compatible Display 18010-15623500 15.6 in 3840x2160 / UHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15623500-78494894/nup,"Panel part numbers: 18010-15623500, 18010-15632000. Compatible laptop models: Asus K501UB, Asus ROG Strix GL553VE, Asus ROG G501JW, Asus N501JW, Asus ROG G550JX, MSI WS63 8SJ (MS-16K6), MSI WS63VR 7RL (MS-16K3), MSI GS63 Stealth 8RF (MS-16K7), MSI GT63 Titan 8RE/8RF/8RG (MS-16L4), MSI WS66 11UK/11UKT (MS-16V4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Fujitsu | MSI,Acer | Asus | Fujitsu | MSI,,Compatible Display 18010-15623800 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15623800-100193856,"Panel part numbers: 18010-15623800. Compatible laptop models: Acer Aspire V5-561, Acer Aspire V5-561G, Acer Aspire V5-573, MSI GP60 2PE/2OD/2QE/2QF (MS-16GH), Asus X550LD, Asus E550LD, Acer Aspire V 15 Nitro (VN7-571G), Fujitsu LifeBook E754, Acer TravelMate P2 (P256-M), Asus R510LD. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Fujitsu | MSI | Schenker | Sony,Asus | Fujitsu | MSI | Schenker | Sony,,Compatible Display 18010-15630200 15.6 in 1920x1080 / FHD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15630200-27152112,"Panel part numbers: 18010-15630200, 18G241560430Q. Compatible laptop models: Asus Lamborghini VX7SX, Asus ROG G55VW, MSI GT680/GT680R (MS-16F2), Sony VPCEB, Asus X5MJL, Asus N53SV, Asus N53SM, Schenker XMG A502 (W150ER), MSI GE60 2OD/2OE/2OC (MS-16GC), Fujitsu LifeBook A531. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Lenovo | Packard Bell | Sony,Acer | Lenovo | Packard Bell | Sony,,Compatible Display 18010-15651000 15.6 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15651000-79508283,"Panel part numbers: 18010-15651000, 18010-15611100, 18010-15604400, 18010-15652300, 18010-15613300, 18010-15603100, 18010-15623300, 18010-15605200, 18010-15605300, 18010-15605900, 18010-15651500, 18010-15653100, 18010-15600900. Compatible laptop models: Packard Bell EasyNote TE69CX, Acer Aspire E1-572, Acer Aspire V5-572G, Sony SVF1521, Acer Aspire E1-530, Acer Aspire E1-530G, Acer Aspire E1-532, Acer Aspire V3-572, Acer Extensa 2509, Lenovo B50-80 (80LT/80EW). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | MSI,Asus | MSI,,Compatible Display 18010-15657700 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15657700-102004119,"Panel part numbers: 18010-15657700. Compatible laptop models: Asus X571GT, Asus ROG Strix G15 G513QC, Asus TUF A15 FA506IC, Asus ROG Zephyrus G15 GA502IV, Asus ROG Zephyrus M15 GU502LU, Asus ROG Strix G15 G513QR, Asus FA506QR, Asus FA506QM, Asus TUF FX565GM, MSI GL65 9RC/9RCK/9SC/9SCK (MS-16U4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | HP | Schenker,Asus | HP | Schenker,,Compatible Display 18010-15680400 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15680400-101287954,"Panel part numbers: 18010-15680400. Compatible laptop models: Asus ROG Strix G15 G513IM, Asus ROG Strix G15 G513QY, Asus ROG Strix Scar15 G533ZX, Asus TUF Gaming A15 FA507RC, Asus ROG Strix G15 G513RW, Asus TUF Gaming A15 FA507RM, Asus TUF Gaming Dash FX517ZM, HP Omen 15-dh1000, Schenker XCO15IM21, Asus ROG Zephyrus Duo 15 SE GX551QR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | HP | Schenker,Asus | HP | Schenker,,Compatible Display 18010-15681000 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-18010-15681000-101237224,"Panel part numbers: 18010-15681000, 18010-15680700. Compatible laptop models: Asus ROG Strix G15 G513IM, Asus ROG Strix G15 G513QY, Asus ROG Strix Scar15 G533ZX, Asus TUF Gaming A15 FA507RC, Asus ROG Strix G15 G513RW, Asus TUF Gaming A15 FA507RM, Asus TUF Gaming Dash FX517ZM, HP Omen 15-dh1000, Schenker XCO15IM21, Asus ROG Zephyrus Duo 15 SE GX551QR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
